FCFS 
ID Tempo_de_Chegada Tempo_de_finalizacao Tempo_de_Processamento Tempo_de_Espera Tempo_de_Turnaround 
787 37891 1303142 1045 506 11715 
778 37402 1304167 2945 1304 23262 
783 37691 1304565 2079 1192 20584 
785 37786 1306634 2325 1181 19582 
793 38096 1309837 1308 1070 12775 
790 37959 1310609 1412 727 15961 
792 38051 1314081 1601 754 18762 
794 38160 1317428 2273 1323 19576 
799 38446 1317502 1229 1268 10867 
797 38369 1317962 1924 1167 13794 
791 38023 1318983 1831 780 23714 
800 38536 1321429 1634 1203 11591 
796 38300 1322814 2042 1074 19671 
806 38958 1326110 585 1277 7126 
809 39212 1327327 102 1114 1216 
808 39146 1327622 305 994 4807 
802 38699 1328882 1735 1216 14800 
798 38409 1330598 3262 1246 26032 
813 39394 1332154 218 1337 1555 
795 38237 1333790 3055 809 31003 
807 39050 1338310 1271 875 16880 
804 38825 1339682 2647 887 22179 
801 38635 1340396 3346 1320 29786 
816 39557 1340924 401 1496 2613 
810 39237 1341004 1113 1097 13676 
811 39275 1341494 1445 1260 13871 
814 39405 1343320 1425 1123 11165 
818 39612 1343513 430 1152 3116 
815 39479 1344379 1519 853 10588 
805 38898 1344807 2609 1021 26844 
803 38734 1345237 3156 952 27808 
823 39809 1345990 289 460 2476 
819 39618 1352320 1043 728 11395 
821 39768 1354250 1194 607 12755 
812 39303 1355412 1988 1208 26529 
817 39599 1360376 2000 771 20693 
824 39870 1360581 1925 1069 16201 
829 40041 1362787 1026 1162 8536 
827 40000 1363024 2086 1013 17033 
825 39956 1363607 1944 927 18799 
831 40137 1364272 439 1409 3895 
820 39679 1364737 2667 850 23732 
835 40246 1366164 218 1130 2556 
822 39801 1366832 2553 628 23511 
830 40135 1371539 1405 955 16126 
833 40173 1371772 1044 920 8984 
834 40238 1376302 1715 835 13277 
826 39978 1376553 3533 753 31315 
841 40333 1377439 800 1054 5666 
828 40009 1379618 2833 1163 27297 
838 40287 1380945 1181 1182 14780 
840 40325 1390420 1538 1281 18880 
836 40280 1391029 3477 1288 26756 
832 40153 1391214 3802 1252 30632 
837 40282 1393927 2902 1174 29189 
846 40616 1395050 1156 1056 14104 
851 40939 1396085 156 878 1034 
839 40289 1396474 3497 851 29641 
853 41077 1399224 191 1353 2749 
852 40988 1400050 362 1207 3964 
842 40341 1403528 3010 1163 27225 
843 40378 1405003 3473 1097 28449 
845 40554 1405251 2439 1070 25632 
847 40630 1405772 1386 926 15351 
844 40471 1408967 3478 1194 31527 
850 40866 1412294 1914 951 18366 
848 40718 1415889 2041 1218 24859 
858 41293 1416111 1265 1035 10859 
857 41290 1417246 1332 1038 12242 
862 41428 1418698 268 1357 2808 
855 41145 1421818 2210 1406 21767 
864 41529 1422662 704 1086 5415 
849 40807 1422816 3415 1053 31601 
856 41202 1425275 2098 1264 21746 
859 41308 1426100 2503 1109 20327 
865 41573 1429829 1060 1238 11130 
854 41085 1430877 3574 1122 31652 
871 41926 1432198 239 1314 2368 
872 41960 1435238 674 1058 4360 
860 41345 1438905 2951 1443 29937 
868 41821 1441113 1973 1288 18296 
861 41377 1441304 2607 1001 29009 
863 41457 1445128 3080 1271 29016 
867 41736 1448412 2828 1177 25749 
866 41637 1449050 2972 1261 27231 
869 41859 1449669 2871 1243 24393 
881 42325 1451187 243 1274 1517 
870 41863 1454279 2866 1406 28178 
880 42293 1456980 1003 1387 7929 
873 41989 1461330 3312 1152 29131 
878 42218 1461751 1869 1254 16622 
874 42076 1462393 2322 1116 27154 
877 42212 1462983 2039 1116 21678 
887 42482 1464636 252 780 2242 
875 42091 1468201 3367 1362 29295 
876 42131 1468802 3274 1115 27688 
879 42267 1475758 2381 1257 27345 
883 42339 1480150 2743 567 25870 
888 42550 1481380 2084 1105 18396 
882 42339 1482317 3572 823 31129 
892 42741 1483887 863 1230 8128 
891 42675 1484125 1850 1495 15322 
884 42377 1484386 2960 849 27405 
889 42626 1484782 2244 1388 20145 
885 42474 1485019 2679 1224 23688 
894 42815 1489129 589 1500 7748 
901 43202 1491544 261 1166 2414 
897 43048 1492730 940 894 8604 
890 42645 1493227 2942 1115 25025 
886 42474 1493952 3064 968 32200 
896 43008 1496139 1276 945 12251 
900 43140 1496338 1083 1009 11318 
905 43355 1496673 455 1104 2720 
898 43055 1497006 1394 1004 12619 
895 42911 1498957 1859 1298 16639 
906 43388 1500703 395 1364 4563 
893 42748 1504213 2827 1348 24062 
904 43300 1507111 1621 1032 13883 
899 43086 1510398 1794 960 25615 
910 43534 1511837 1418 1548 12879 
908 43481 1514603 2164 1148 17929 
912 43587 1521365 1549 1473 17151 
915 43797 1521776 804 1203 9938 
902 43226 1522508 4079 1213 30963 
911 43557 1523470 2731 1259 22766 
903 43272 1523743 3064 877 31012 
919 43993 1523855 111 1235 1346 
907 43473 1524159 2209 1295 27820 
909 43500 1524903 3246 1231 27896 
920 44058 1525955 115 674 2484 
917 43877 1526571 695 1374 5205 
913 43646 1528144 2251 1352 21032 
922 44167 1531599 1005 673 7743 
914 43742 1535818 2977 1077 25419 
921 44144 1536450 1189 541 12706 
926 44277 1538357 1185 1299 11785 
930 44469 1539297 436 1057 2846 
924 44179 1540945 1501 1388 16041 
916 43838 1542927 3175 1127 28323 
923 44175 1546408 1966 1462 22248 
925 44211 1547807 2646 1308 21851 
928 44408 1548041 1702 1282 16441 
927 44322 1548260 1802 1408 20115 
938 44834 1549814 243 1310 1553 
918 43952 1550063 3419 1442 28286 
932 44556 1552632 1062 1253 13334 
939 44924 1556418 828 860 6603 
940 44958 1557946 1263 793 7882 
935 44746 1559145 1061 1177 12736 
929 44429 1560163 1881 1032 24344 
944 45116 1560544 231 1167 1398 
934 44682 1560651 2017 1145 17723 
941 45023 1561783 798 718 9150 
947 45272 1563298 149 871 2646 
946 45235 1564293 296 765 3748 
931 44470 1565749 3097 1330 27391 
951 45491 1567427 182 1495 1677 
942 45066 1567670 1595 1138 11251 
948 45316 1568475 985 1515 6691 
933 44595 1571154 3351 1030 30208 
937 44804 1574014 2857 1138 25972 
936 44763 1577586 2845 794 29778 
953 45616 1579605 1504 1083 11934 
949 45374 1580236 1882 1033 16937 
959 46013 1582582 326 1076 2345 
954 45681 1584541 1308 1180 16065 
955 45730 1587305 1707 1536 16150 
943 45085 1587555 2702 939 29608 
945 45200 1589869 3350 921 29705 
963 46356 1592483 577 1140 4927 
957 45857 1594394 2120 1167 16807 
958 45934 1594993 1510 926 15387 
964 46445 1595143 677 902 5273 
950 45433 1595480 3666 915 31186 
956 45820 1596298 1979 1095 22283 
952 45567 1596487 3136 1162 29059 
967 46584 1598175 280 1494 3181 
961 46176 1598853 1289 1397 14311 
970 46739 1600297 411 1271 3998 
960 46086 1604305 2514 1689 21722 
965 46482 1605014 1075 1487 12530 
962 46268 1605595 2077 1053 18289 
971 46780 1605614 882 1437 9126 
968 46681 1605991 1084 1553 10847 
969 46720 1606024 747 1699 10543 
973 46853 1610030 1351 1259 11176 
977 47129 1610511 419 767 4915 
966 46576 1611299 2188 1086 16904 
975 47017 1612664 609 1014 8358 
978 47207 1614428 1322 786 8813 
985 47403 1615732 132 1171 1303 
981 47294 1616790 712 1324 6759 
987 47476 1617877 29 1057 1086 
982 47324 1623506 1128 987 12994 
976 47033 1623760 1974 721 18745 
974 46949 1624444 2806 1385 24146 
984 47357 1625420 893 1148 12755 
980 47230 1626318 1982 825 20293 
983 47353 1627872 1626 995 16572 
986 47407 1628637 1605 1379 12904 
972 46817 1628822 3850 1072 30646 
992 47746 1630567 794 1029 5146 
988 47530 1630798 1772 921 12920 
979 47212 1631595 2762 841 25603 
996 47878 1635262 366 823 6439 
989 47544 1636380 1457 938 12873 
994 47792 1637052 1012 1140 9179 
991 47655 1642881 1908 1192 18436 
999 48024 1643491 1787 1090 11895 
990 47575 1645733 2993 1121 21972 
997 47935 1646753 2563 1295 16185 
993 47749 1647273 2501 1310 20954 
998 48021 1647918 2582 1165 17119 
995 47870 1647980 3244 863 19342 
